epoch,custom_loss_function,loss,mean_absolute_error,mean_squared_error,val_custom_loss_function,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.20086446404457092,0.20086640119552612,0.04446787387132645,0.004260580986738205,0.11715414375066757,0.11718571186065674,0.026210544630885124,0.001420210232026875
1,0.19483837485313416,0.19483643770217896,0.04356119781732559,0.004147990606725216,0.12237708270549774,0.12234911322593689,0.02669641003012657,0.0014724869979545474
2,0.19358640909194946,0.19359271228313446,0.04341113939881325,0.004111975897103548,0.1241220235824585,0.1241752877831459,0.026984788477420807,0.0015069417422637343
3,0.1930689513683319,0.19307053089141846,0.04331498593091965,0.0040993220172822475,0.12136828899383545,0.12136873602867126,0.026508444920182228,0.0014751788694411516
4,0.19172021746635437,0.19172623753547668,0.04310082271695137,0.00405287928879261,0.11701343953609467,0.11698614060878754,0.02622043527662754,0.0014398475177586079
5,0.1902647763490677,0.19026774168014526,0.04283232241868973,0.003995978273451328,0.11663561314344406,0.11656834930181503,0.02614177018404007,0.0014312888961285353
6,0.18765488266944885,0.1876535266637802,0.04229477047920227,0.0038571753539144993,0.11355261504650116,0.1135208010673523,0.02569499984383583,0.0013868637615814805
7,0.1864020824432373,0.18640342354774475,0.04205203801393509,0.0038220970891416073,0.11863507330417633,0.11861754208803177,0.026089098304510117,0.0014311786508187652
8,0.18498003482818604,0.18497781455516815,0.04178263992071152,0.0037711807526648045,0.11480273306369781,0.11476413905620575,0.025913145393133163,0.0013921003555878997
9,0.18294426798820496,0.18294279277324677,0.04132993146777153,0.003657693974673748,0.12001269310712814,0.11998710036277771,0.026285888627171516,0.0014554426306858659
10,0.18122150003910065,0.18120938539505005,0.041046954691410065,0.0036174620036035776,0.12757223844528198,0.1275823414325714,0.027265753597021103,0.0015420264098793268
11,0.18181681632995605,0.18180857598781586,0.041056305170059204,0.0036122228484600782,0.1262509822845459,0.12620678544044495,0.02702617645263672,0.0015147801022976637
12,0.18042612075805664,0.18042652308940887,0.04081413522362709,0.003577097784727812,0.12337800860404968,0.12339713424444199,0.026960469782352448,0.0014809236163273454
13,0.1798648089170456,0.17986159026622772,0.04066350311040878,0.003558915574103594,0.11649622768163681,0.11642857640981674,0.025991661474108696,0.0014124774606898427
14,0.17874331772327423,0.1787385642528534,0.040427807718515396,0.0034922363702207804,0.11918841302394867,0.11914093047380447,0.02635771781206131,0.0014316376764327288
15,0.17700275778770447,0.17701174318790436,0.040162477642297745,0.0034460867755115032,0.1202307939529419,0.12020211666822433,0.02640344202518463,0.001453916309401393
16,0.175810769200325,0.17581510543823242,0.03985230252146721,0.0033884206786751747,0.12392301112413406,0.12388497591018677,0.02648990787565708,0.0014819807838648558
17,0.17491981387138367,0.17491589486598969,0.039684951305389404,0.003369841957464814,0.11782778799533844,0.11781397461891174,0.02602253668010235,0.0014298377791419625
18,0.1747877299785614,0.1747894287109375,0.03963211923837662,0.0033560984302312136,0.12957684695720673,0.12953771650791168,0.027922768145799637,0.0015598153695464134
19,0.17307816445827484,0.1730789989233017,0.03927420824766159,0.003278418444097042,0.11957851052284241,0.11956171691417694,0.026472214609384537,0.0014603645540773869
20,0.17280128598213196,0.17280632257461548,0.039173200726509094,0.003263818332925439,0.12394214421510696,0.12392038106918335,0.026959341019392014,0.001495103002525866
21,0.1728607714176178,0.17286260426044464,0.03927558660507202,0.003297197399660945,0.12122921645641327,0.12120665609836578,0.026768919080495834,0.0014795617898926139
22,0.17332912981510162,0.17332303524017334,0.03928525373339653,0.0032962094992399216,0.12275886535644531,0.12275519967079163,0.026827849447727203,0.001491386559791863
23,0.16924072802066803,0.16924314200878143,0.03846810385584831,0.00313397403806448,0.12195390462875366,0.12194391340017319,0.026519272476434708,0.001469524228014052
24,0.16925999522209167,0.16926167905330658,0.03843754902482033,0.0031331016216427088,0.12587428092956543,0.12586306035518646,0.027053002268075943,0.0015192778082564473
25,0.16949646174907684,0.16949515044689178,0.03852033242583275,0.0031549129635095596,0.11841840296983719,0.1184144839644432,0.026165716350078583,0.0014463078696280718
26,0.1679535061120987,0.16795547306537628,0.03822655975818634,0.0031337947584688663,0.12189604341983795,0.12186946719884872,0.026465045288205147,0.0014614256797358394
27,0.16838428378105164,0.1683865189552307,0.038267429918050766,0.0030957262497395277,0.12564435601234436,0.1256159394979477,0.027078453451395035,0.0015117073198780417
28,0.16661377251148224,0.16660892963409424,0.037878260016441345,0.003064880846068263,0.12309714406728745,0.12306730449199677,0.026513202115893364,0.0014741941122338176
29,0.16640107333660126,0.16640177369117737,0.03786664083600044,0.0030482998117804527,0.12490832060575485,0.1248999536037445,0.02697444148361683,0.001499270205385983
30,0.16567614674568176,0.16567684710025787,0.03769570589065552,0.0030234677251428366,0.12106163054704666,0.12110079079866409,0.026691313832998276,0.0014615606050938368
31,0.16628435254096985,0.16628916561603546,0.037818342447280884,0.0030498425476253033,0.1242883950471878,0.124318927526474,0.026962772011756897,0.001525677740573883
32,0.16517981886863708,0.16517357528209686,0.03755366802215576,0.002999895717948675,0.1227869987487793,0.12278608232736588,0.026636943221092224,0.001475868746638298
33,0.1651247888803482,0.1651269793510437,0.03755521401762962,0.0030025236774235964,0.11937601119279861,0.11931931972503662,0.026479002088308334,0.001447743852622807
34,0.1652313619852066,0.16523058712482452,0.03756929188966751,0.0029878653585910797,0.12427082657814026,0.12430159747600555,0.026929615065455437,0.00153367780148983
35,0.1647830307483673,0.16478288173675537,0.03746957331895828,0.0029893151950091124,0.12171531468629837,0.12174259126186371,0.026336899027228355,0.001467257272452116
36,0.1646404266357422,0.16464301943778992,0.03749580681324005,0.002976773539558053,0.1204926073551178,0.12047525495290756,0.0261722132563591,0.001442771521396935
37,0.16314037144184113,0.16314372420310974,0.03715222701430321,0.0029529521707445383,0.12121719121932983,0.12120646983385086,0.026356788352131844,0.0014588452177122235
38,0.16158200800418854,0.1615809053182602,0.03682069852948189,0.002878825878724456,0.12270184606313705,0.12269508838653564,0.026558542624115944,0.001471921568736434
39,0.1608794778585434,0.16087281703948975,0.036667145788669586,0.002865117508918047,0.11947491019964218,0.11945615708827972,0.026170382276177406,0.0014452432515099645
40,0.15989716351032257,0.15989863872528076,0.03646456450223923,0.002819869900122285,0.1181740090250969,0.11813967674970627,0.026060571894049644,0.0014243625337257981
41,0.16123515367507935,0.16122925281524658,0.036724891513586044,0.002877627033740282,0.12135481089353561,0.12137086689472198,0.026320738717913628,0.0014675634447485209
