epoch,custom_loss_function,loss,mean_absolute_error,mean_squared_error,val_custom_loss_function,val_loss,val_mean_absolute_error,val_mean_squared_error
44,0.15901398658752441,0.002555499318987131,0.03602288290858269,0.002555499318987131,0.1256147027015686,0.0015104642370715737,0.027470102533698082,0.0015104642370715737
45,0.15853287279605865,0.0025108312256634235,0.035962749272584915,0.0025108312256634235,0.13256147503852844,0.0016247483436018229,0.02819211594760418,0.0016247483436018229
46,0.15723958611488342,0.0024707354605197906,0.0356554239988327,0.0024707354605197906,0.13199716806411743,0.001614786684513092,0.028245065361261368,0.001614786684513092
47,0.1582799106836319,0.002528855111449957,0.03591524809598923,0.002528855111449957,0.12660305202007294,0.0015243440866470337,0.027758745476603508,0.0015243440866470337
48,0.1569741666316986,0.002493787556886673,0.03559039160609245,0.002493787556886673,0.13880926370620728,0.0017482349649071693,0.029675651341676712,0.0017482349649071693
49,0.15915779769420624,0.0025418049190193415,0.0360148660838604,0.0025418049190193415,0.12589621543884277,0.0015210146084427834,0.027170130982995033,0.0015210146084427834
50,0.15665371716022491,0.002462598495185375,0.03555108979344368,0.002462598495185375,0.12557688355445862,0.001520327408798039,0.027159715071320534,0.001520327408798039
51,0.15588948130607605,0.002420644508674741,0.035403959453105927,0.002420644508674741,0.13078877329826355,0.001574876718223095,0.0280609093606472,0.001574876718223095
52,0.15557359158992767,0.0024249297566711903,0.035316988825798035,0.0024249297566711903,0.13257934153079987,0.001613907516002655,0.028401773422956467,0.001613907516002655
53,0.15456949174404144,0.0024006753228604794,0.035102587193250656,0.0024006753228604794,0.1311599165201187,0.0016061508795246482,0.02814609929919243,0.0016061508795246482
54,0.15559129416942596,0.0024459303822368383,0.03537511080503464,0.0024459303822368383,0.12852497398853302,0.0015589646063745022,0.027613310143351555,0.0015589646063745022
55,0.1545971930027008,0.0023902703542262316,0.035132039338350296,0.0023902703542262316,0.14064696431159973,0.0017794270534068346,0.030039401724934578,0.0017794270534068346
56,0.15356217324733734,0.0023774062283337116,0.034944165498018265,0.0023774062283337116,0.1334841251373291,0.001645166426897049,0.02837841585278511,0.001645166426897049
57,0.15411268174648285,0.002351336181163788,0.035059165209531784,0.002351336181163788,0.12370148301124573,0.001474175020121038,0.026903336867690086,0.001474175020121038
58,0.1532433182001114,0.0023537627421319485,0.03484257310628891,0.0023537627421319485,0.13061153888702393,0.0015868913615122437,0.02798914723098278,0.0015868913615122437
59,0.15263211727142334,0.0023471990134567022,0.034694328904151917,0.0023471990134567022,0.13198807835578918,0.0016124537214636803,0.02832433581352234,0.0016124537214636803
60,0.15358074009418488,0.0023740443866699934,0.03489215672016144,0.0023740443866699934,0.12933869659900665,0.0015688816783949733,0.027654720470309258,0.0015688816783949733
61,0.15289108455181122,0.002339774277061224,0.03477514535188675,0.002339774277061224,0.12996837496757507,0.0015816345112398267,0.02790163829922676,0.0015816345112398267
62,0.15271425247192383,0.0023240710142999887,0.034725163131952286,0.0023240710142999887,0.1331009715795517,0.0016140546649694443,0.02834368869662285,0.0016140546649694443
63,0.15238898992538452,0.0023194311652332544,0.034605611115694046,0.0023194311652332544,0.13105423748493195,0.0015930436784401536,0.02816862240433693,0.0015930436784401536
64,0.1521742343902588,0.002325059613212943,0.03460489213466644,0.002325059613212943,0.1494588404893875,0.0019099661149084568,0.031330645084381104,0.0019099661149084568
65,0.15049178898334503,0.002252084668725729,0.03423633426427841,0.002252084668725729,0.12863808870315552,0.0015583336353302002,0.027477167546749115,0.0015583336353302002
66,0.15127602219581604,0.0022768457420170307,0.03436094895005226,0.0022768457420170307,0.13080571591854095,0.0015952270478010178,0.028164377436041832,0.0015952270478010178
67,0.15018582344055176,0.002239477587863803,0.0341954380273819,0.002239477587863803,0.13352444767951965,0.0016360352747142315,0.028300799429416656,0.0016360352747142315
68,0.15004490315914154,0.0022562765516340733,0.034075308591127396,0.0022562765516340733,0.13607613742351532,0.001662733033299446,0.028905417770147324,0.001662733033299446
69,0.1498853862285614,0.0022409099619835615,0.03411509841680527,0.0022409099619835615,0.13663199543952942,0.0016801866004243493,0.028986966237425804,0.0016801866004243493
70,0.1498948484659195,0.0022329094354063272,0.03412811830639839,0.0022329094354063272,0.13932321965694427,0.001745937974192202,0.029571153223514557,0.001745937974192202
71,0.1493678092956543,0.0022070284467190504,0.03402061015367508,0.0022070284467190504,0.13840755820274353,0.0017311814008280635,0.029430989176034927,0.0017311814008280635
72,0.14997532963752747,0.0022333140950649977,0.03414873406291008,0.0022333140950649977,0.1327047049999237,0.001634314889088273,0.028198355808854103,0.001634314889088273
73,0.1484040468931198,0.002176075940951705,0.03381163254380226,0.002176075940951705,0.1337318867444992,0.0016337152337655425,0.028420966118574142,0.0016337152337655425
74,0.14843864738941193,0.002173054963350296,0.03382019326090813,0.002173054963350296,0.14403878152370453,0.0018260132055729628,0.03032337874174118,0.0018260132055729628
75,0.14783897995948792,0.0021576262079179287,0.03370243310928345,0.0021576262079179287,0.13144443929195404,0.001619858667254448,0.028417209163308144,0.001619858667254448
76,0.14798979461193085,0.0021706067491322756,0.033749569207429886,0.0021706067491322756,0.1347946971654892,0.001700115855783224,0.029205910861492157,0.001700115855783224
77,0.1465177685022354,0.002123809652402997,0.03336270898580551,0.002123809652402997,0.1367235630750656,0.0016913803992792964,0.028988106176257133,0.0016913803992792964
78,0.14746513962745667,0.0021597002632915974,0.033644240349531174,0.0021597002632915974,0.13781824707984924,0.0017134774243459105,0.029104730114340782,0.0017134774243459105
79,0.14781400561332703,0.0021788429003208876,0.03370269760489464,0.0021788429003208876,0.14632783830165863,0.0018619317561388016,0.030845437198877335,0.0018619317561388016
80,0.146518275141716,0.002121017314493656,0.03345147892832756,0.002121017314493656,0.1404428333044052,0.0017407184932380915,0.030100515112280846,0.0017407184932380915
81,0.1467178910970688,0.0021398570388555527,0.03342539444565773,0.0021398570388555527,0.13546910881996155,0.001697785104624927,0.028766386210918427,0.001697785104624927
82,0.14632552862167358,0.00211910018697381,0.03334306180477142,0.00211910018697381,0.13553330302238464,0.0016772516537457705,0.028880449011921883,0.0016772516537457705
83,0.14796465635299683,0.002193470485508442,0.03369692340493202,0.002193470485508442,0.13705135881900787,0.0016891801496967673,0.029184909537434578,0.0016891801496967673
84,0.1467605084180832,0.002139289630576968,0.03348345309495926,0.002139289630576968,0.13898219168186188,0.0017263207118958235,0.029434602707624435,0.0017263207118958235
85,0.14710937440395355,0.0021415879018604755,0.033524781465530396,0.0021415879018604755,0.1336505115032196,0.00165932800155133,0.028546318411827087,0.00165932800155133
86,0.14573395252227783,0.002119398210197687,0.03321787342429161,0.002119398210197687,0.14363573491573334,0.001836535520851612,0.0305473729968071,0.001836535520851612
87,0.14552149176597595,0.0021201230119913816,0.033226367086172104,0.0021201230119913816,0.13714183866977692,0.0017189219361171126,0.02917308174073696,0.0017189219361171126
88,0.14502036571502686,0.00208574952557683,0.033061470836400986,0.00208574952557683,0.1298087239265442,0.0015937343705445528,0.027933653444051743,0.0015937343705445528
89,0.14336854219436646,0.001995352329686284,0.03272124379873276,0.001995352329686284,0.14770282804965973,0.001986784627661109,0.031431205570697784,0.001986784627661109
90,0.14434123039245605,0.0020468176808208227,0.03294618800282478,0.0020468176808208227,0.13076867163181305,0.001624076277948916,0.028230441734194756,0.001624076277948916
91,0.14309854805469513,0.001995011465623975,0.03266412764787674,0.001995011465623975,0.14444707334041595,0.0019146637059748173,0.03073480725288391,0.0019146637059748173
92,0.1442282348871231,0.002055547432973981,0.03291362151503563,0.002055547432973981,0.1354278028011322,0.0017408783314749599,0.028857754543423653,0.0017408783314749599
93,0.14325490593910217,0.0020108188036829233,0.032719459384679794,0.0020108188036829233,0.15058496594429016,0.0020086877048015594,0.03160524368286133,0.0020086877048015594
94,0.1434248685836792,0.002014285884797573,0.03270697593688965,0.002014285884797573,0.14319802820682526,0.0018445374444127083,0.03034871071577072,0.0018445374444127083
95,0.14286406338214874,0.002020607003942132,0.03260199725627899,0.002020607003942132,0.1422479748725891,0.001800268655642867,0.029981981962919235,0.001800268655642867
96,0.14358025789260864,0.00202780868858099,0.0327875129878521,0.00202780868858099,0.14021633565425873,0.0017726424848660827,0.029662035405635834,0.0017726424848660827
97,0.1425148993730545,0.0019924775697290897,0.0326114296913147,0.0019924775697290897,0.14731349050998688,0.0019248913740739226,0.031081441789865494,0.0019248913740739226
98,0.14207135140895844,0.0020033305045217276,0.03247213736176491,0.0020033305045217276,0.1357094794511795,0.001724318484775722,0.02920815348625183,0.001724318484775722
99,0.14176666736602783,0.001969032222405076,0.032430458813905716,0.001969032222405076,0.13543455302715302,0.0016909937839955091,0.028979558497667313,0.0016909937839955091
100,0.14349018037319183,0.002027094829827547,0.032766688615083694,0.002027094829827547,0.13891437649726868,0.001767349778674543,0.0298848245292902,0.001767349778674543
101,0.14145275950431824,0.0019801314920186996,0.03234086558222771,0.0019801314920186996,0.126597061753273,0.0015459753340110183,0.027520256116986275,0.0015459753340110183
102,0.14120632410049438,0.001970332581549883,0.03227952495217323,0.001970332581549883,0.13526220619678497,0.001703293644823134,0.02921016328036785,0.001703293644823134
103,0.13922402262687683,0.0019034986617043614,0.031854018568992615,0.0019034986617043614,0.14437994360923767,0.0018704608082771301,0.030591405928134918,0.0018704608082771301
104,0.14144527912139893,0.0019799054134637117,0.03234066069126129,0.0019799054134637117,0.1308041363954544,0.0016163254622370005,0.028304822742938995,0.0016163254622370005
105,0.14096175134181976,0.0019632496405392885,0.03222111612558365,0.0019632496405392885,0.1406855285167694,0.0018240063218399882,0.030068229883909225,0.0018240063218399882
106,0.1411709189414978,0.001957845874130726,0.032287176698446274,0.001957845874130726,0.13362032175064087,0.0016718067927286029,0.028755947947502136,0.0016718067927286029
107,0.14060598611831665,0.0019441997865214944,0.0321398600935936,0.0019441997865214944,0.1466795802116394,0.0019517255714163184,0.031110849231481552,0.0019517255714163184
108,0.14112906157970428,0.00196452671661973,0.0322914719581604,0.00196452671661973,0.13697345554828644,0.0017652855021879077,0.029376238584518433,0.0017652855021879077
109,0.13968314230442047,0.0019156099297106266,0.03194913640618324,0.0019156099297106266,0.14944784343242645,0.002045911271125078,0.03218759223818779,0.002045911271125078
110,0.13988693058490753,0.0019272572826594114,0.031987473368644714,0.0019272572826594114,0.1294483095407486,0.0016019277973100543,0.02815965563058853,0.0016019277973100543
111,0.1403452605009079,0.0019299219129607081,0.03209672495722771,0.0019299219129607081,0.1383175253868103,0.001810010988265276,0.029813725501298904,0.001810010988265276
112,0.1394110769033432,0.0019222574774175882,0.03191998600959778,0.0019222574774175882,0.14855262637138367,0.0019916172605007887,0.031700003892183304,0.0019916172605007887
113,0.13817624747753143,0.0018710142467170954,0.031658824533224106,0.0018710142467170954,0.1427374929189682,0.0018434771336615086,0.030370118096470833,0.0018434771336615086
114,0.14016088843345642,0.001926157041452825,0.032035961747169495,0.001926157041452825,0.1359952837228775,0.0017169713973999023,0.02902936562895775,0.0017169713973999023
115,0.13880778849124908,0.0019090842688456178,0.03178076446056366,0.0019090842688456178,0.12738797068595886,0.0015805844450369477,0.027524394914507866,0.0015805844450369477
116,0.1387338489294052,0.001900360337458551,0.0317273810505867,0.001900360337458551,0.141586571931839,0.0018749336013570428,0.030418653041124344,0.0018749336013570428
117,0.13820448517799377,0.0018716490594670177,0.031669847667217255,0.0018716490594670177,0.12741638720035553,0.0015710040461272001,0.027629708871245384,0.0015710040461272001
118,0.13765569031238556,0.00185188720934093,0.03153149411082268,0.00185188720934093,0.13887105882167816,0.0017863735556602478,0.029517021030187607,0.0017863735556602478
119,0.1390811800956726,0.0019205892458558083,0.0318085215985775,0.0019205892458558083,0.13204072415828705,0.0016636144137009978,0.02844364382326603,0.0016636144137009978
120,0.13878950476646423,0.0019049153197556734,0.03177155181765556,0.0019049153197556734,0.14143428206443787,0.001839438104070723,0.030274437740445137,0.001839438104070723
121,0.1375759392976761,0.0018387138843536377,0.03149263188242912,0.0018387138843536377,0.13303174078464508,0.0016679804539307952,0.028527531772851944,0.0016679804539307952
122,0.13706165552139282,0.0018293787725269794,0.031363122165203094,0.0018293787725269794,0.14298152923583984,0.0018654721789062023,0.030449451878666878,0.0018654721789062023
123,0.13605666160583496,0.0018220320343971252,0.031184112653136253,0.0018220320343971252,0.13682301342487335,0.0017216496635228395,0.02934018149971962,0.0017216496635228395
124,0.13573339581489563,0.001805184525437653,0.03118305467069149,0.001805184525437653,0.1482587456703186,0.0019488545367494226,0.031133616343140602,0.0019488545367494226
125,0.136815145611763,0.0018377109663560987,0.03132886812090874,0.0018377109663560987,0.13750720024108887,0.0017541765701025724,0.02934938482940197,0.0017541765701025724
126,0.13737554848194122,0.0018467145273461938,0.03147827833890915,0.0018467145273461938,0.14182530343532562,0.0018705818802118301,0.030334830284118652,0.0018705818802118301
127,0.1363120824098587,0.0018120158929377794,0.031189819797873497,0.0018120158929377794,0.13381442427635193,0.0016708048060536385,0.0287106204777956,0.0016708048060536385
128,0.1352139413356781,0.001808382454328239,0.031026573851704597,0.001808382454328239,0.1313757598400116,0.0016462039202451706,0.028333187103271484,0.0016462039202451706
129,0.13590072095394135,0.0018205421511083841,0.03115345723927021,0.0018205421511083841,0.13979126513004303,0.0017701168544590473,0.02987777441740036,0.0017701168544590473
130,0.1362675130367279,0.0018288451246917248,0.031251683831214905,0.0018288451246917248,0.14488166570663452,0.001946405041962862,0.030910544097423553,0.001946405041962862
131,0.1357763409614563,0.0017921215621754527,0.031150715425610542,0.0017921215621754527,0.13303054869174957,0.0016638071974739432,0.02863226644694805,0.0016638071974739432
132,0.1340395212173462,0.0017516484949737787,0.030772730708122253,0.0017516484949737787,0.1461198925971985,0.0019005100475624204,0.030910898000001907,0.0019005100475624204
133,0.13456855714321136,0.001760945306159556,0.030892424285411835,0.001760945306159556,0.13996629416942596,0.0018029538914561272,0.03002123162150383,0.0018029538914561272
134,0.13502532243728638,0.0017924802377820015,0.03099142201244831,0.0017924802377820015,0.15417668223381042,0.002207007259130478,0.03316903114318848,0.002207007259130478
135,0.1346970498561859,0.0017772878054529428,0.030915021896362305,0.0017772878054529428,0.1505233198404312,0.0020772989373654127,0.03223475068807602,0.0020772989373654127
136,0.13498112559318542,0.0018061473965644836,0.03102615289390087,0.0018061473965644836,0.13813363015651703,0.0017503064591437578,0.029667992144823074,0.0017503064591437578
137,0.13438309729099274,0.0017658474389463663,0.03079920820891857,0.0017658474389463663,0.15033073723316193,0.0019821005407720804,0.03186678886413574,0.0019821005407720804
138,0.13336054980754852,0.0017373687587678432,0.030606379732489586,0.0017373687587678432,0.1429757922887802,0.0018610573606565595,0.030584556981921196,0.0018610573606565595
139,0.13175556063652039,0.0016815601848065853,0.030253443866968155,0.0016815601848065853,0.13824497163295746,0.0017597813857719302,0.02954641543328762,0.0017597813857719302
140,0.13348805904388428,0.001737341284751892,0.03064720518887043,0.001737341284751892,0.1466882824897766,0.0019290344789624214,0.03124319203197956,0.0019290344789624214
141,0.134087473154068,0.0017663619946688414,0.030735719949007034,0.0017663619946688414,0.1325693428516388,0.0016264712903648615,0.028540441766381264,0.0016264712903648615
142,0.13328740000724792,0.001754328259266913,0.03056763857603073,0.001754328259266913,0.14858894050121307,0.001984974602237344,0.03146660327911377,0.001984974602237344
143,0.13270965218544006,0.00172102777287364,0.030477022752165794,0.00172102777287364,0.14587844908237457,0.0019289229530841112,0.031195441260933876,0.0019289229530841112
144,0.1325470507144928,0.0017221770249307156,0.030438458546996117,0.0017221770249307156,0.14173021912574768,0.0017861883388832211,0.030262576416134834,0.0017861883388832211
145,0.13190345466136932,0.0017050534952431917,0.03028523363173008,0.0017050534952431917,0.14621149003505707,0.0019239287357777357,0.031119048595428467,0.0019239287357777357
146,0.13422134518623352,0.0017592915100976825,0.030740786343812943,0.0017592915100976825,0.13813167810440063,0.0017568498151376843,0.02959415502846241,0.0017568498151376843
147,0.13268643617630005,0.0017159042181447148,0.030416268855333328,0.0017159042181447148,0.13904047012329102,0.0017670906381681561,0.029809612780809402,0.0017670906381681561
148,0.13367608189582825,0.001749216578900814,0.030665984377264977,0.001749216578900814,0.12647874653339386,0.001535314484499395,0.02762117236852646,0.001535314484499395
149,0.13247361779212952,0.0017053665360435843,0.030371012166142464,0.0017053665360435843,0.1277044266462326,0.0015583564527332783,0.027782650664448738,0.0015583564527332783
150,0.132215678691864,0.0016856795409694314,0.030325040221214294,0.0016856795409694314,0.1323067992925644,0.0016752670053392649,0.028547219932079315,0.0016752670053392649
151,0.1304142028093338,0.001653970219194889,0.029959680512547493,0.001653970219194889,0.1377677172422409,0.0017451420426368713,0.02976420521736145,0.0017451420426368713
152,0.13041405379772186,0.0016515667084604502,0.030000174418091774,0.0016515667084604502,0.1306108981370926,0.0016279788687825203,0.028243413195014,0.0016279788687825203
153,0.13081161677837372,0.0016745997127145529,0.03006879799067974,0.0016745997127145529,0.1396833211183548,0.0017950549954548478,0.029945895075798035,0.0017950549954548478
154,0.12936776876449585,0.0016316118417307734,0.02970745787024498,0.0016316118417307734,0.14164887368679047,0.00185648282058537,0.030334683135151863,0.00185648282058537
155,0.13202346861362457,0.0017229934455826879,0.030285315588116646,0.0017229934455826879,0.12829957902431488,0.0015770872123539448,0.02782725915312767,0.0015770872123539448
156,0.12965041399002075,0.0016339389840140939,0.02977883443236351,0.0016339389840140939,0.14775635302066803,0.001992539269849658,0.03171320632100105,0.001992539269849658
157,0.1308586448431015,0.001666576717980206,0.030059590935707092,0.001666576717980206,0.13677848875522614,0.0017447365680709481,0.029365576803684235,0.0017447365680709481
158,0.13146965205669403,0.0016955428291112185,0.030186640098690987,0.0016955428291112185,0.14271029829978943,0.0018403447465971112,0.030286669731140137,0.0018403447465971112
159,0.13076655566692352,0.0016694075893610716,0.030068719759583473,0.0016694075893610716,0.13719739019870758,0.0017333105206489563,0.02947469986975193,0.0017333105206489563
160,0.12878787517547607,0.0016160689992830157,0.02963019534945488,0.0016160689992830157,0.14318940043449402,0.0019237309461459517,0.03063957765698433,0.0019237309461459517
161,0.13045792281627655,0.0016513211885467172,0.02998354658484459,0.0016513211885467172,0.1369035840034485,0.001758432830683887,0.029433296993374825,0.001758432830683887
162,0.13048583269119263,0.0016649676254019141,0.029973343014717102,0.0016649676254019141,0.13907092809677124,0.0017842886736616492,0.02989291027188301,0.0017842886736616492
163,0.12962377071380615,0.0016204173443838954,0.029784085229039192,0.0016204173443838954,0.1330864429473877,0.0016472733113914728,0.028741231188178062,0.0016472733113914728
164,0.12962007522583008,0.001619240501895547,0.029784251004457474,0.001619240501895547,0.14176425337791443,0.0018659275956451893,0.030503638088703156,0.0018659275956451893
165,0.12975183129310608,0.001653205486945808,0.029840875416994095,0.001653205486945808,0.14541728794574738,0.0019195644417777658,0.0309312641620636,0.0019195644417777658
166,0.13024955987930298,0.0016441763145849109,0.0299022626131773,0.0016441763145849109,0.13521310687065125,0.0017143032746389508,0.02891056053340435,0.0017143032746389508
167,0.12929530441761017,0.001641699462197721,0.0297014769166708,0.001641699462197721,0.1477028727531433,0.002013819059357047,0.03158605471253395,0.002013819059357047
168,0.1278986632823944,0.0016008386155590415,0.029410360381007195,0.0016008386155590415,0.1376039981842041,0.0017691433895379305,0.029622791334986687,0.0017691433895379305
169,0.12859956920146942,0.0016216215444728732,0.02958878129720688,0.0016216215444728732,0.14498628675937653,0.0019403310725465417,0.031061485409736633,0.0019403310725465417
170,0.12847864627838135,0.0016341143054887652,0.02956358529627323,0.0016341143054887652,0.1363932341337204,0.0017701713368296623,0.02973959967494011,0.0017701713368296623
171,0.12908302247524261,0.001643045456148684,0.029663706198334694,0.001643045456148684,0.1443248838186264,0.0019320527790114284,0.030811667442321777,0.0019320527790114284
172,0.12888599932193756,0.0016261598793789744,0.02959330566227436,0.0016261598793789744,0.13622964918613434,0.001732692588120699,0.029497886076569557,0.001732692588120699
173,0.12723542749881744,0.0015792426420375705,0.029310159385204315,0.0015792426420375705,0.13502387702465057,0.0017308532260358334,0.029276438057422638,0.0017308532260358334
174,0.12747822701931,0.001589935040101409,0.029300402849912643,0.001589935040101409,0.14653931558132172,0.001976879546418786,0.03135760873556137,0.001976879546418786
175,0.12708459794521332,0.001594102825038135,0.029247140511870384,0.001594102825038135,0.12536326050758362,0.0014902008697390556,0.027656851336359978,0.0014902008697390556
176,0.1276063472032547,0.001593477209098637,0.029375318437814713,0.001593477209098637,0.15104302763938904,0.0021333759650588036,0.03246837854385376,0.0021333759650588036
177,0.1264360398054123,0.0015484201721847057,0.029104996472597122,0.0015484201721847057,0.13530920445919037,0.001695904298685491,0.02928861603140831,0.001695904298685491
178,0.1268140971660614,0.0015831957571208477,0.029172897338867188,0.0015831957571208477,0.13210982084274292,0.001619122689589858,0.028449857607483864,0.001619122689589858
179,0.12809079885482788,0.0016141011146828532,0.029449986293911934,0.0016141011146828532,0.12878452241420746,0.0015992233529686928,0.02795126475393772,0.0015992233529686928
